Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
9;2013;1413;Foles, Nick;QB;phi;a;oak;45.64;6800
9;2013;1131;Brady, Tom;QB;nwe;h;pit;33.18;7900
9;2013;1435;Keenum, Case;QB;hou;h;ind;28.6;6100
9;2013;1232;Roethlisberger, Ben;QB;pit;a;nwe;27.9;7000
9;2013;1409;Luck, Andrew;QB;ind;a;hou;24.84;8700
9;2013;1240;Campbell, Jason;QB;cle;h;bal;24.48;6100
9;2013;1412;Wilson, Russell;QB;sea;h;tam;24.28;8500
9;2013;1302;Flacco, Joe;QB;bal;a;cle;21.5;7000
9;2013;1233;Romo, Tony;QB;dal;h;min;21.28;8900
9;2013;1151;Brees, Drew;QB;nor;a;nyj;21.18;10100
9;2013;1231;Rivers, Philip;QB;sdg;a;was;21.04;7700
9;2013;1175;McCown, Josh;QB;chi;a;gnb;20.88;5800
9;2013;1378;Newton, Cam;QB;car;h;atl;20.16;8900
9;2013;1386;Ponder, Christian;QB;min;a;dal;19.34;5700
9;2013;1407;Pryor, Terrelle;QB;oak;h;phi;18.92;7300
9;2013;1420;Glennon, Mike;QB;tam;a;sea;16.02;6600
9;2013;1410;Tannehill, Ryan;QB;mia;h;cin;14.42;7000
9;2013;1434;Tuel, Jeff;QB;buf;h;kan;12.86;5000
9;2013;1382;Locker, Jake;QB;ten;a;stl;12.4;6700
9;2013;1426;Smith, Geno;QB;nyj;h;nor;12.4;6500
9;2013;1408;Griffin III, Robert;QB;was;h;sdg;12.34;8200
9;2013;1262;Clemens, Kellen;QB;stl;h;ten;12;5500
9;2013;1301;Ryan, Matt;QB;atl;a;car;9.96;8700
9;2013;1403;Dalton, Andy;QB;cin;a;mia;9.72;8600
9;2013;1254;Smith, Alex;QB;kan;a;buf;5.66;7000
9;2013;1211;Wallace, Seneca;QB;gnb;h;chi;3.56;5000
9;2013;1437;McGloin, Matt;QB;oak;h;phi;3.48;0
9;2013;1252;Rodgers, Aaron;QB;gnb;h;chi;1.98;9700
9;2013;1417;Barkley, Matt;QB;phi;a;oak;0.32;6000
9;2013;1227;McCown, Luke;QB;nor;a;nyj;0;5000
9;2013;1411;Weeden, Brandon;QB;cle;h;bal;-0.08;5500
9;2013;2902;Stacy, Zac;RB;stl;h;ten;32.8;5800
9;2013;2645;Johnson, Chris;RB;ten;a;stl;30.5;7000
9;2013;2658;Jennings, Rashad;RB;oak;h;phi;27.1;4500
9;2013;2613;Forte, Matt;RB;chi;a;gnb;26.4;9000
9;2013;2553;Peterson, Adrian;RB;min;a;dal;25.2;9400
9;2013;2889;Bernard, Giovani;RB;cin;a;mia;24.4;5600
9;2013;2829;Ridley, Stevan;RB;nwe;h;pit;23.9;6800
9;2013;2895;James, Mike;RB;tam;a;sea;21.68;4800
9;2013;2896;Lacy, Eddie;RB;gnb;h;chi;21;6800
9;2013;2741;Ivory, Chris;RB;nyj;h;nor;19.9;5500
9;2013;2791;Young, Darrel;RB;was;h;sdg;19.2;4500
9;2013;2871;Morris, Alfred;RB;was;h;sdg;18.1;7300
9;2013;2775;Spiller, C.J.;RB;buf;h;kan;16.5;7200
9;2013;2552;Lynch, Marshawn;RB;sea;h;tam;16.1;8600
9;2013;2707;McCoy, LeSean;RB;phi;a;oak;16;8800
9;2013;2888;Bell, Le'Veon;RB;pit;a;nwe;15.9;7000
9;2013;2689;Woodhead, Danny;RB;sdg;a;was;14.3;6400
9;2013;2709;Greene, Shonn;RB;ten;a;stl;13.1;4500
9;2013;2859;Miller, Lamar;RB;mia;h;cin;12.9;5800
9;2013;2629;Charles, Jamaal;RB;kan;a;buf;12.6;9200
9;2013;2598;Thomas, Pierre;RB;nor;a;nyj;12.5;5700
9;2013;2647;Tolbert, Mike;RB;car;h;atl;11.2;5200
9;2013;2721;Blount, LeGarrette;RB;nwe;h;pit;10.7;4500
9;2013;2520;Jackson, Fred;RB;buf;h;kan;10.4;6900
9;2013;2777;Starks, James;RB;gnb;h;chi;10;4500
9;2013;2418;Jackson, Steven;RB;atl;a;car;9.1;6400
9;2013;2551;Leonard, Brian;RB;tam;a;sea;8.8;4500
9;2013;2779;Tate, Ben;RB;hou;h;ind;8.4;6000
9;2013;2831;Murray, DeMarco;RB;dal;h;min;8;7500
9;2013;2612;Stewart, Jonathan;RB;car;h;atl;8;5000
9;2013;2650;Green-Ellis, BenJarvus;RB;cin;a;mia;7.2;5000
9;2013;2851;Brown, Bryce;RB;phi;a;oak;6.5;4500
9;2013;2500;Williams, DeAngelo;RB;car;h;atl;6.4;5600
9;2013;2691;Ogbonnaya, Chris;RB;cle;h;bal;6.4;4800
9;2013;2865;Richardson, Trent;RB;ind;a;hou;6.3;7500
9;2013;2883;Stewart, Jeremy;RB;oak;h;phi;6.2;4500
9;2013;2732;Dwyer, Jonathan;RB;pit;a;nwe;5.8;4500
9;2013;2818;Rodgers, Jacquizz;RB;atl;a;car;5.4;5700
9;2013;2608;Rice, Ray;RB;bal;a;cle;5.3;7300
9;2013;2705;Brown, Donald;RB;ind;a;hou;4.9;4700
9;2013;2794;Thomas, Daniel;RB;mia;h;cin;4.7;4800
9;2013;2536;Bush, Michael;RB;chi;a;gnb;4.5;4500
9;2013;2916;Whittaker, Fozzy;RB;cle;h;bal;3.9;4500
9;2013;2867;Turbin, Robert;RB;sea;h;tam;3.7;4500
9;2013;2926;Johnson, Dennis;RB;hou;h;ind;3.6;0
9;2013;2874;Bolden, Brandon;RB;nwe;h;pit;3.6;5000
9;2013;2754;Mathews, Ryan;RB;sdg;a;was;3.4;6500
9;2013;2813;Helu, Roy;RB;was;h;sdg;3.4;5700
9;2013;2665;Reece, Marcel;RB;oak;h;phi;3.2;4500
9;2013;2819;Powell, Bilal;RB;nyj;h;nor;2.9;4600
9;2013;4523;Lorig, Erik;RB;tam;a;sea;2.9;4500
9;2013;2885;Mooney, Collin;RB;ten;a;stl;2.7;4500
9;2013;2880;Dunbar, Lance;RB;dal;h;min;2.6;5200
9;2013;2603;McFadden, Darren;RB;oak;h;phi;2;7100
9;2013;2793;Ingram, Mark;RB;nor;a;nyj;1.9;4500
9;2013;2617;Choice, Tashard;RB;ind;a;hou;1.7;4500
9;2013;2910;Bohanon, Tommy;RB;nyj;h;nor;1.6;4500
9;2013;2624;Felton, Jerome;RB;min;a;dal;1.6;0
9;2013;2616;Jones, Felix;RB;pit;a;nwe;1.4;4500
9;2013;2373;McGahee, Willis;RB;cle;h;bal;1.1;4500
9;2013;2736;Gerhart, Toby;RB;min;a;dal;1.1;4500
9;2013;2861;Pierce, Bernard;RB;bal;a;cle;1.1;4700
9;2013;4436;Collins, Jed;RB;nor;a;nyj;0.7;4500
9;2013;2484;Sproles, Darren;RB;nor;a;nyj;0.7;6300
9;2013;2808;Havili, Stanley;RB;ind;a;hou;0.6;4500
9;2013;2683;Summers, Frank;RB;buf;h;kan;0.4;4500
9;2013;2900;Randle, Joseph;RB;dal;h;min;0.3;5400
9;2013;2822;Sherman, Anthony;RB;kan;a;buf;0.2;4600
9;2013;2473;Leach, Vonta;RB;bal;a;cle;0.2;4500
9;2013;2696;Foster, Arian;RB;hou;h;ind;0;8500
9;2013;2549;Kuhn, John;RB;gnb;h;chi;0;4500
9;2013;2846;Tanner, Phillip;RB;dal;h;min;0;4800
9;2013;2869;Cadet, Travaris;RB;nor;a;nyj;0;4500
9;2013;2893;Franklin, Johnathan;RB;gnb;h;chi;0;4500
9;2013;2563;Snelling, Jason;RB;atl;a;car;0;4600
9;2013;2877;Johnson, Will;RB;pit;a;nwe;0;4500
9;2013;2657;Larsen, Spencer;RB;tam;a;sea;0;4500
9;2013;2879;Polk, Chris;RB;phi;a;oak;0;4500
9;2013;2419;Jones, Greg;RB;hou;h;ind;0;4500
9;2013;2844;Royster, Evan;RB;was;h;sdg;0;4500
9;2013;2863;Rainey, Bobby;RB;tam;a;sea;0;4500
9;2013;2655;Fiammetta, Tony;RB;chi;a;gnb;0;4500
9;2013;2921;Ford, Michael;RB;chi;a;gnb;0;4500
9;2013;2601;Battle, Jackie;RB;ten;a;stl;0;4600
9;2013;2456;Brown, Ronnie;RB;sdg;a;was;0;4500
9;2013;2805;DiMarco, Patrick;RB;atl;a;car;0;4500
9;2013;2692;Peerman, Cedric;RB;cin;a;mia;0;4500
9;2013;2854;Gray, Cyrus;RB;kan;a;buf;0;4500
9;2013;3818;Thigpen, Marcus;RB;mia;h;cin;0;4500
9;2013;2774;Smith, Antone;RB;atl;a;car;0;4500
9;2013;2891;Davis, Knile;RB;kan;a;buf;0;4500
9;2013;2908;Juszczyk, Kyle;RB;bal;a;cle;0;4500
9;2013;2913;Olawale, Jamize;RB;oak;h;phi;0;4500
9;2013;2572;McClain, Le'Ron;RB;sdg;a;was;0;4500
9;2013;2911;Cunningham, Benny;RB;stl;h;ten;-0.9;4500
9;2013;3437;Johnson, Andre;WR;hou;h;ind;45.4;6900
9;2013;3898;Cooper, Riley;WR;phi;a;oak;36.2;4500
9;2013;5151;Hilton, T.Y.;WR;ind;a;hou;33.6;6000
9;2013;3497;Cotchery, Jerricho;WR;pit;a;nwe;31.1;4900
9;2013;5202;Dobson, Aaron;WR;nwe;h;pit;27.5;5000
9;2013;3770;Jackson, DeSean;WR;phi;a;oak;23.5;7200
9;2013;5198;Allen, Keenan;WR;sdg;a;was;22.8;6000
9;2013;5226;Brown, Marlon;WR;bal;a;cle;21.9;4900
9;2013;3754;Garcon, Pierre;WR;was;h;sdg;20.7;6400
9;2013;3627;Marshall, Brandon;WR;chi;a;gnb;20.2;8200
9;2013;3851;Amendola, Danny;WR;nwe;h;pit;20.2;5800
9;2013;5091;Green, A.J.;WR;cin;a;mia;18.3;8700
9;2013;5136;Baldwin, Doug;WR;sea;h;tam;16.5;4500
9;2013;3758;Bess, Davone;WR;cle;h;bal;15.9;4500
9;2013;5090;Little, Greg;WR;cle;h;bal;15.7;4500
9;2013;3474;Brown, Antonio;WR;pit;a;nwe;15.6;6700
9;2013;5153;Jeffery, Alshon;WR;chi;a;gnb;14.6;6200
9;2013;3748;Royal, Eddie;WR;sdg;a;was;13.6;5000
9;2013;5205;Goodwin, Marquise;WR;buf;h;kan;13.4;4500
9;2013;3983;Sanders, Emmanuel;WR;pit;a;nwe;12.8;6500
9;2013;5169;Streater, Rod;WR;oak;h;phi;12.3;4500
9;2013;3681;Meachem, Robert;WR;nor;a;nyj;11.3;4500
9;2013;3809;Wallace, Mike;WR;mia;h;cin;11.2;6200
9;2013;5109;Moore, Denarius;WR;oak;h;phi;10.7;4900
9;2013;3946;LaFell, Brandon;WR;car;h;atl;10.4;4500
9;2013;5113;Smith, Torrey;WR;bal;a;cle;10.3;6500
9;2013;3661;Bowe, Dwayne;WR;kan;a;buf;10.2;5000
9;2013;3604;Moore, Lance;WR;nor;a;nyj;10;4900
9;2013;3787;Underwood, Tiquan;WR;tam;a;sea;9.9;4500
9;2013;5163;Beasley, Cole;WR;dal;h;min;9.8;4500
9;2013;3731;Douglas, Harry;WR;atl;a;car;9.7;7000
9;2013;3891;Bryant, Dez;WR;dal;h;min;9.4;9100
9;2013;5186;Kearse, Jermaine;WR;sea;h;tam;9.3;4500
9;2013;5159;Sanu, Mohamed;WR;cin;a;mia;9.2;4500
9;2013;3751;Nelson, Jordy;WR;gnb;h;chi;8.7;7800
9;2013;5168;Jones, Marvin;WR;cin;a;mia;8.6;6500
9;2013;3587;Jennings, Greg;WR;min;a;dal;8.6;5900
9;2013;5162;Wright, Kendall;WR;ten;a;stl;8.4;5500
9;2013;5130;Harris, Dwayne;WR;dal;h;min;8.3;4500
9;2013;5114;Hankerson, Leonard;WR;was;h;sdg;8;4500
9;2013;5170;Givens, Chris;WR;stl;h;ten;7.5;4500
9;2013;3328;Smith, Steve;WR;car;h;atl;7.2;6600
9;2013;3737;Johnson, Steve;WR;buf;h;kan;7.1;6100
