Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
8;2014;1232;Roethlisberger, Ben;QB;pit;h;ind;44.78;7500
8;2014;1131;Brady, Tom;QB;nwe;h;chi;34.16;8600
8;2014;1409;Luck, Andrew;QB;ind;a;pit;28.6;9900
8;2014;1252;Rodgers, Aaron;QB;gnb;a;nor;26.82;10000
8;2014;1250;Orton, Kyle;QB;buf;a;nyj;26.12;7200
8;2014;1151;Brees, Drew;QB;nor;h;gnb;25.04;9100
8;2014;1413;Foles, Nick;QB;phi;a;ari;23.84;8200
8;2014;1081;Manning, Peyton;QB;den;h;sdg;23.44;10200
8;2014;1263;Cutler, Jay;QB;chi;a;nwe;22.68;8300
8;2014;1231;Rivers, Philip;QB;sdg;a;den;21.78;8900
8;2014;1207;Palmer, Carson;QB;ari;h;phi;21.16;7400
8;2014;1403;Dalton, Andy;QB;cin;h;bal;21.04;8000
8;2014;1340;Stafford, Matthew;QB;det;a;atl;20.9;8400
8;2014;1361;McCoy, Colt;QB;was;a;dal;18.56;6100
8;2014;1440;Mettenberger, Zach;QB;ten;h;hou;16.86;5200
8;2014;1301;Ryan, Matt;QB;atl;h;det;16.72;8100
8;2014;1410;Tannehill, Ryan;QB;mia;a;jac;15.64;8400
8;2014;1336;Hoyer, Brian;QB;cle;h;oak;15.1;6000
8;2014;1441;Carr, Derek;QB;oak;a;cle;14.82;6600
8;2014;1412;Wilson, Russell;QB;sea;a;car;14.46;8900
8;2014;1242;Fitzpatrick, Ryan;QB;hou;a;ten;14.28;6300
8;2014;1439;Bridgewater, Teddy;QB;min;a;tam;13.94;5400
8;2014;1442;Bortles, Blake;QB;jac;h;mia;13.64;6600
8;2014;1233;Romo, Tony;QB;dal;h;was;12.46;8200
8;2014;1420;Glennon, Mike;QB;tam;h;min;11.14;6800
8;2014;1445;Davis, Austin;QB;stl;a;kan;9.5;7500
8;2014;1254;Smith, Alex;QB;kan;h;stl;9.44;7200
8;2014;1155;Vick, Michael;QB;nyj;h;buf;8.02;6000
8;2014;1302;Flacco, Joe;QB;bal;a;cin;7;7500
8;2014;1411;Weeden, Brandon;QB;dal;h;was;6.26;5000
8;2014;1378;Newton, Cam;QB;car;h;sea;6.24;8100
8;2014;1350;Clausen, Jimmy;QB;chi;a;nwe;0.88;5000
8;2014;1452;Garoppolo, Jimmy;QB;nwe;h;chi;0.78;5900
8;2014;1227;McCown, Luke;QB;nor;h;gnb;0;5000
8;2014;1334;Daniel, Chase;QB;kan;h;stl;0;5000
8;2014;1234;Schaub, Matt;QB;oak;a;cle;-1;5500
8;2014;1307;Flynn, Matt;QB;gnb;a;nor;-1.68;5000
8;2014;1426;Smith, Geno;QB;nyj;h;buf;-2.8;7000
8;2014;2696;Foster, Arian;RB;hou;a;ten;37.3;9100
8;2014;2613;Forte, Matt;RB;chi;a;nwe;27.8;9500
8;2014;2629;Charles, Jamaal;RB;kan;h;stl;25.7;8700
8;2014;2793;Ingram, Mark;RB;nor;h;gnb;24;6100
8;2014;2896;Lacy, Eddie;RB;gnb;a;nor;22.2;7900
8;2014;2831;Murray, DeMarco;RB;dal;h;was;22.1;9600
8;2014;2975;Taliaferro, Lorenzo;RB;bal;a;cin;19.9;5000
8;2014;2535;Bradshaw, Ahmad;RB;ind;a;pit;18.2;7000
8;2014;2907;Riddick, Theo;RB;det;a;atl;17.9;5300
