Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
13;2013;1081;Manning, Peyton;QB;den;a;kan;33.82;0
13;2013;1378;Newton, Cam;QB;car;h;tam;29.32;8600
13;2013;1412;Wilson, Russell;QB;sea;h;nor;29.1;9000
13;2013;1413;Foles, Nick;QB;phi;h;ari;23.68;8700
13;2013;1254;Smith, Alex;QB;kan;h;den;23.32;7000
13;2013;1411;Weeden, Brandon;QB;cle;h;jac;23.3;5100
13;2013;1410;Tannehill, Ryan;QB;mia;a;nyj;22.44;7300
13;2013;1175;McCown, Josh;QB;chi;a;min;22.2;6100
13;2013;1340;Stafford, Matthew;QB;det;h;gnb;22;9900
13;2013;1131;Brady, Tom;QB;nwe;a;hou;21.84;8900
13;2013;1408;Griffin III, Robert;QB;was;h;nyg;21.08;8700
13;2013;1207;Palmer, Carson;QB;ari;a;phi;19.98;7300
13;2013;1232;Roethlisberger, Ben;QB;pit;a;bal;19.38;7900
13;2013;1421;Manuel, E.J.;QB;buf;h;atl;18.7;6300
13;2013;1242;Fitzpatrick, Ryan;QB;ten;a;ind;18.44;7600
13;2013;1404;Kaepernick, Colin;QB;sfo;h;stl;17.1;7900
13;2013;1435;Keenum, Case;QB;hou;h;nwe;16.48;5600
13;2013;1301;Ryan, Matt;QB;atl;a;buf;16.14;7600
13;2013;1309;Henne, Chad;QB;jac;a;cle;14.8;5200
13;2013;1302;Flacco, Joe;QB;bal;h;pit;14.74;6800
13;2013;1262;Clemens, Kellen;QB;stl;a;sfo;13.82;6000
13;2013;1231;Rivers, Philip;QB;sdg;h;cin;13.48;8800
13;2013;1233;Romo, Tony;QB;dal;h;oak;12.9;9000
13;2013;1241;Cassel, Matt;QB;min;h;chi;12.72;5000
13;2013;1225;Manning, Eli;QB;nyg;a;was;12.4;6500
13;2013;1403;Dalton, Andy;QB;cin;a;sdg;11.5;7600
13;2013;1409;Luck, Andrew;QB;ind;h;ten;11.2;8600
13;2013;1437;McGloin, Matt;QB;oak;a;dal;9.1;6300
13;2013;1151;Brees, Drew;QB;nor;a;sea;7.78;10700
13;2013;1420;Glennon, Mike;QB;tam;a;car;4.5;7200
13;2013;1386;Ponder, Christian;QB;min;h;chi;1.6;6000
13;2013;1307;Flynn, Matt;QB;gnb;a;det;0.96;5400
13;2013;1436;Simms, Matt;QB;nyj;h;mia;0.36;5000
13;2013;1426;Smith, Geno;QB;nyj;h;mia;0.36;5300
13;2013;1239;Anderson, Derek;QB;car;h;tam;0.2;5000
13;2013;1360;Lewis, Thaddeus;QB;buf;h;atl;0;5300
13;2013;1227;McCown, Luke;QB;nor;a;sea;0;5000
13;2013;1213;Hill, Shaun;QB;det;h;gnb;-0.2;5000
13;2013;2831;Murray, DeMarco;RB;dal;h;oak;30.7;7100
13;2013;2779;Tate, Ben;RB;hou;h;nwe;28.2;6200
13;2013;2495;Bush, Reggie;RB;det;h;gnb;24.7;7900
13;2013;2888;Bell, Le'Veon;RB;pit;a;bal;23.1;6800
13;2013;2775;Spiller, C.J.;RB;buf;h;atl;22.7;5700
13;2013;2553;Peterson, Adrian;RB;min;h;chi;22.1;9100
13;2013;2520;Jackson, Fred;RB;buf;h;atl;21.8;5600
13;2013;2418;Jackson, Steven;RB;atl;a;buf;20.9;6000
13;2013;2719;Bell, Joique;RB;det;h;gnb;20.3;4900
13;2013;2698;Brown, Andre;RB;nyg;a;was;19.3;7100
13;2013;2645;Johnson, Chris;RB;ten;a;ind;19.1;7300
13;2013;2629;Charles, Jamaal;RB;kan;h;den;19;9600
13;2013;2706;Moreno, Knowshon;RB;den;a;kan;17;8300
13;2013;2658;Jennings, Rashad;RB;oak;a;dal;16.8;6700
13;2013;2613;Forte, Matt;RB;chi;a;min;16.1;8700
13;2013;2830;Vereen, Shane;RB;nwe;a;hou;16;6200
13;2013;2373;McGahee, Willis;RB;cle;h;jac;14.1;4500
13;2013;2707;McCoy, LeSean;RB;phi;h;ari;14;9600
13;2013;2650;Green-Ellis, BenJarvus;RB;cin;a;sdg;14;4500
13;2013;2502;Jones-Drew, Maurice;RB;jac;a;cle;13.42;6900
13;2013;2705;Brown, Donald;RB;ind;h;ten;13.4;5600
13;2013;2871;Morris, Alfred;RB;was;h;nyg;12.8;7200
13;2013;2886;Ball, Montee;RB;den;a;kan;12.6;4500
13;2013;2754;Mathews, Ryan;RB;sdg;h;cin;11.7;6300
13;2013;2774;Smith, Antone;RB;atl;a;buf;10.9;4500
13;2013;2891;Davis, Knile;RB;kan;h;den;10.8;4500
13;2013;2721;Blount, LeGarrette;RB;nwe;a;hou;10.4;4600
13;2013;2647;Tolbert, Mike;RB;car;h;tam;10.4;4500
13;2013;2608;Rice, Ray;RB;bal;h;pit;10;6700
13;2013;2880;Dunbar, Lance;RB;dal;h;oak;9.9;4500
13;2013;2467;Gore, Frank;RB;sfo;h;stl;9.9;6800
13;2013;2859;Miller, Lamar;RB;mia;a;nyj;9;5100
13;2013;2825;Develin, James;RB;nwe;a;hou;8.1;0
13;2013;2863;Rainey, Bobby;RB;tam;a;car;8.1;6100
13;2013;2741;Ivory, Chris;RB;nyj;h;mia;7.8;5900
13;2013;2484;Sproles, Darren;RB;nor;a;sea;7.8;5000
13;2013;2635;Mendenhall, Rashard;RB;ari;a;phi;7.6;5200
13;2013;2902;Stacy, Zac;RB;stl;a;sfo;7.6;7500
13;2013;2909;Coleman, Derrick;RB;sea;h;nor;7.6;4500
13;2013;2819;Powell, Bilal;RB;nyj;h;mia;7.4;4500
13;2013;2552;Lynch, Marshawn;RB;sea;h;nor;7.2;9500
13;2013;2889;Bernard, Giovani;RB;cin;a;sdg;7.1;6900
13;2013;2903;Taylor, Stepfan;RB;ari;a;phi;7;4500
13;2013;2813;Helu, Roy;RB;was;h;nyg;6;4500
13;2013;2620;Hillis, Peyton;RB;nyg;a;was;5.6;4600
13;2013;2861;Pierce, Bernard;RB;bal;h;pit;5.4;4500
13;2013;2612;Stewart, Jonathan;RB;car;h;tam;5.2;4500
13;2013;2896;Lacy, Eddie;RB;gnb;a;det;4.9;7500
13;2013;2840;Todman, Jordan;RB;jac;a;cle;4.8;4500
13;2013;2689;Woodhead, Danny;RB;sdg;h;cin;4.5;6600
13;2013;2709;Greene, Shonn;RB;ten;a;ind;4.5;4500
13;2013;2808;Havili, Stanley;RB;ind;h;ten;4.4;4500
13;2013;2691;Ogbonnaya, Chris;RB;cle;h;jac;4.4;4500
