Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
12;2012;1378;Newton, Cam;QB;car;a;phi;37.44;8600
12;2012;1131;Brady, Tom;QB;nwe;a;nyj;31.42;9500
12;2012;1408;Griffin III, Robert;QB;was;a;dal;30.34;9500
12;2012;1233;Romo, Tony;QB;dal;h;was;30.34;7800
12;2012;1340;Stafford, Matthew;QB;det;h;hou;26.34;8900
12;2012;1225;Manning, Eli;QB;nyg;h;gnb;23.16;7400
12;2012;1404;Kaepernick, Colin;QB;sfo;a;nor;20.94;5500
12;2012;1403;Dalton, Andy;QB;cin;h;oak;20.9;8100
12;2012;1412;Wilson, Russell;QB;sea;a;mia;20.76;6500
12;2012;1151;Brees, Drew;QB;nor;h;sfo;20.48;9600
12;2012;1081;Manning, Peyton;QB;den;a;kan;18.5;8900
12;2012;1302;Flacco, Joe;QB;bal;a;sdg;17.8;6900
12;2012;1309;Henne, Chad;QB;jac;h;ten;17.44;6400
12;2012;1410;Tannehill, Ryan;QB;mia;h;sea;16.42;6200
12;2012;1301;Ryan, Matt;QB;atl;a;tam;16.42;8700
12;2012;1234;Schaub, Matt;QB;hou;a;det;15.5;7800
12;2012;1344;Bradford, Sam;QB;stl;a;ari;15.3;6500
12;2012;1409;Luck, Andrew;QB;ind;h;buf;14.6;8400
12;2012;1382;Locker, Jake;QB;ten;a;jac;14.54;6900
12;2012;1339;Sanchez, Mark;QB;nyj;h;nwe;13.24;5500
12;2012;1231;Rivers, Philip;QB;sdg;h;bal;13.12;7700
12;2012;1252;Rodgers, Aaron;QB;gnb;a;nyg;11.96;9800
12;2012;1263;Cutler, Jay;QB;chi;h;min;11.42;6500
12;2012;1242;Fitzpatrick, Ryan;QB;buf;a;ind;11.4;7200
12;2012;1330;Freeman, Josh;QB;tam;h;atl;10.24;8100
12;2012;1411;Weeden, Brandon;QB;cle;h;pit;10.12;5800
12;2012;1416;Lindley, Ryan;QB;ari;h;stl;8.58;5000
12;2012;1386;Ponder, Christian;QB;min;a;chi;7.96;6800
12;2012;1207;Palmer, Carson;QB;oak;a;cin;6.84;8000
12;2012;1004;Batch, Charlie;QB;pit;a;cle;4.96;5000
12;2012;1413;Foles, Nick;QB;phi;h;car;4.76;5300
12;2012;1286;Quinn, Brady;QB;kan;h;den;3.94;5000
12;2012;1355;Harrell, Graham;QB;gnb;a;nyg;0.44;5000
12;2012;1334;Daniel, Chase;QB;nor;h;sfo;0;5000
