Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
15;2014;1151;Brees, Drew;QB;nor;a;chi;27.2;9200
15;2014;1301;Ryan, Matt;QB;atl;h;pit;22.1;7900
15;2014;1225;Manning, Eli;QB;nyg;h;was;22;7500
15;2014;1254;Smith, Alex;QB;kan;h;oak;21.58;7200
15;2014;1233;Romo, Tony;QB;dal;a;phi;20.5;8400
15;2014;1131;Brady, Tom;QB;nwe;h;mia;20.28;9600
15;2014;1410;Tannehill, Ryan;QB;mia;a;nwe;17.94;8000
15;2014;1439;Bridgewater, Teddy;QB;min;a;det;17.6;7400
15;2014;1263;Cutler, Jay;QB;chi;h;nor;16.76;8600
15;2014;1239;Anderson, Derek;QB;car;h;tam;16.48;5000
15;2014;1409;Luck, Andrew;QB;ind;h;hou;16.28;10100
15;2014;1408;Griffin III, Robert;QB;was;a;nyg;16.04;6600
15;2014;1232;Roethlisberger, Ben;QB;pit;a;atl;14.2;8700
15;2014;1302;Flacco, Joe;QB;bal;h;jac;13.64;8100
15;2014;1175;McCown, Josh;QB;tam;a;car;13.26;7100
15;2014;1081;Manning, Peyton;QB;den;a;sdg;13.02;9700
15;2014;1426;Smith, Geno;QB;nyj;a;ten;12.76;6600
15;2014;1412;Wilson, Russell;QB;sea;h;sfo;12.42;8800
15;2014;1231;Rivers, Philip;QB;sdg;h;den;11.58;8200
15;2014;1441;Carr, Derek;QB;oak;a;kan;10.88;6900
15;2014;1340;Stafford, Matthew;QB;det;h;min;10.32;8500
15;2014;1404;Kaepernick, Colin;QB;sfo;a;sea;10.24;6800
15;2014;1272;Whitehurst, Charlie;QB;ten;h;nyj;10.02;6400
15;2014;1213;Hill, Shaun;QB;stl;h;ari;9.26;6900
15;2014;1252;Rodgers, Aaron;QB;gnb;a;buf;8.1;10200
15;2014;1339;Sanchez, Mark;QB;phi;h;dal;8.08;7500
15;2014;1442;Bortles, Blake;QB;jac;a;bal;7.6;6400
15;2014;1250;Orton, Kyle;QB;buf;h;gnb;4.92;7600
15;2014;1290;Stanton, Drew;QB;ari;a;stl;4.66;7000
15;2014;1403;Dalton, Andy;QB;cin;a;cle;3.98;8200
15;2014;1361;McCoy, Colt;QB;was;a;nyg;3.96;6600
15;2014;1382;Locker, Jake;QB;ten;h;nyj;2.98;6700
15;2014;1242;Fitzpatrick, Ryan;QB;hou;a;ind;2.8;7000
15;2014;1438;Manziel, Johnny;QB;cle;h;cin;2.5;6700
15;2014;1443;Savage, Tom;QB;hou;a;ind;1.68;5000
15;2014;1416;Lindley, Ryan;QB;ari;a;stl;1.2;0
15;2014;1227;McCown, Luke;QB;nor;a;chi;0;5000
15;2014;1452;Garoppolo, Jimmy;QB;nwe;h;mia;0;5000
15;2014;1414;Osweiler, Brock;QB;den;a;sdg;-0.1;5000
15;2014;1334;Daniel, Chase;QB;kan;h;oak;-0.1;5000
15;2014;2928;Hill, Jeremy;RB;cin;a;cle;27.7;7100
15;2014;2888;Bell, Le'Veon;RB;pit;a;atl;26.4;9600
15;2014;2831;Murray, DeMarco;RB;dal;a;phi;20.9;9300
15;2014;2891;Davis, Knile;RB;kan;h;oak;20.6;5300
15;2014;2873;Asiata, Matt;RB;min;a;det;18.1;5800
