Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
5;2013;1233;Romo, Tony;QB;dal;h;den;41.94;8200
5;2013;1081;Manning, Peyton;QB;den;a;dal;36.76;10400
5;2013;1412;Wilson, Russell;QB;sea;a;ind;23.6;8100
5;2013;1242;Fitzpatrick, Ryan;QB;ten;h;kan;23.38;5500
5;2013;1263;Cutler, Jay;QB;chi;h;nor;23.02;7900
5;2013;1426;Smith, Geno;QB;nyj;a;atl;22.06;6700
5;2013;1231;Rivers, Philip;QB;sdg;a;oak;21.44;7400
5;2013;1344;Bradford, Sam;QB;stl;h;jac;21.28;6800
5;2013;1407;Pryor, Terrelle;QB;oak;h;sdg;19.94;6600
5;2013;1151;Brees, Drew;QB;nor;a;chi;19.52;9700
5;2013;1301;Ryan, Matt;QB;atl;h;nyj;18.76;9000
5;2013;1225;Manning, Eli;QB;nyg;h;phi;18.36;6600
5;2013;1409;Luck, Andrew;QB;ind;h;sea;18.06;8600
5;2013;1410;Tannehill, Ryan;QB;mia;h;bal;16.88;6300
5;2013;1413;Foles, Nick;QB;phi;a;nyg;15.98;5000
5;2013;1252;Rodgers, Aaron;QB;gnb;h;det;15.76;9600
5;2013;1340;Stafford, Matthew;QB;det;a;gnb;14.38;8500
5;2013;1155;Vick, Michael;QB;phi;a;nyg;12.1;8800
5;2013;1411;Weeden, Brandon;QB;cle;h;buf;11.88;5000
5;2013;1302;Flacco, Joe;QB;bal;a;mia;11.06;6900
5;2013;1403;Dalton, Andy;QB;cin;h;nwe;9.98;7500
5;2013;1404;Kaepernick, Colin;QB;sfo;h;hou;9.92;8500
5;2013;1381;Gabbert, Blaine;QB;jac;a;stl;9.84;5300
5;2013;1378;Newton, Cam;QB;car;a;ari;9.82;9000
5;2013;1254;Smith, Alex;QB;kan;a;ten;9.8;6900
5;2013;1309;Henne, Chad;QB;jac;a;stl;7.76;5300
5;2013;1207;Palmer, Carson;QB;ari;h;car;7.7;6600
5;2013;1131;Brady, Tom;QB;nwe;a;cin;6.88;8500
5;2013;1421;Manuel, E.J.;QB;buf;a;cle;6.56;6000
5;2013;1234;Schaub, Matt;QB;hou;a;sfo;3.92;6900
5;2013;1434;Tuel, Jeff;QB;buf;a;cle;2.2;5000
5;2013;1336;Hoyer, Brian;QB;cle;h;buf;2.1;6100
5;2013;1399;Yates, T.J.;QB;hou;a;sfo;0.6;5000
5;2013;1260;Jackson, Tarvaris;QB;sea;a;ind;0;5000
5;2013;1211;Wallace, Seneca;QB;gnb;h;det;0;5000
5;2013;1213;Hill, Shaun;QB;det;a;gnb;0;5000
5;2013;1227;McCown, Luke;QB;nor;a;chi;0;5000
5;2013;1361;McCoy, Colt;QB;sfo;h;hou;-0.3;5000
5;2013;2598;Thomas, Pierre;RB;nor;a;chi;25.6;5400
5;2013;2706;Moreno, Knowshon;RB;den;a;dal;23.5;6600
5;2013;2520;Jackson, Fred;RB;buf;a;cle;23.3;6600
5;2013;2608;Rice, Ray;RB;bal;a;mia;23.2;7600
5;2013;2629;Charles, Jamaal;RB;kan;a;ten;21;9300
5;2013;2818;Rodgers, Jacquizz;RB;atl;h;nyj;19.8;5500
5;2013;2707;McCoy, LeSean;RB;phi;a;nyg;18.2;8800
5;2013;2645;Johnson, Chris;RB;ten;h;kan;16;7000
5;2013;2689;Woodhead, Danny;RB;sdg;a;oak;15.6;6100
5;2013;2467;Gore, Frank;RB;sfo;h;hou;14.1;6900
5;2013;2696;Foster, Arian;RB;hou;a;sfo;13.8;8600
5;2013;2613;Forte, Matt;RB;chi;h;nor;13.5;8600
5;2013;2373;McGahee, Willis;RB;cle;h;buf;13.2;4500
5;2013;2650;Green-Ellis, BenJarvus;RB;cin;h;nwe;12.7;5700
5;2013;2775;Spiller, C.J.;RB;buf;a;cle;12.6;7900
5;2013;2635;Mendenhall, Rashard;RB;ari;h;car;12;6000
5;2013;2831;Murray, DeMarco;RB;dal;h;den;11.3;7600
5;2013;2552;Lynch, Marshawn;RB;sea;a;ind;11.2;8600
5;2013;2705;Brown, Donald;RB;ind;h;sea;11;4500
5;2013;2563;Snelling, Jason;RB;atl;h;nyj;10.8;5900
5;2013;2892;Ellington, Andre;RB;ari;h;car;10.3;4500
5;2013;2896;Lacy, Eddie;RB;gnb;h;det;10.2;6000
5;2013;2502;Jones-Drew, Maurice;RB;jac;a;stl;9.6;6700
5;2013;2874;Bolden, Brandon;RB;nwe;a;cin;9.4;4500
5;2013;2495;Bush, Reggie;RB;det;a;gnb;8.9;8700
5;2013;2500;Williams, DeAngelo;RB;car;a;ari;7.9;6700
5;2013;2856;Hillman, Ronnie;RB;den;a;dal;7.9;5000
5;2013;2902;Stacy, Zac;RB;stl;h;jac;7.8;4900
5;2013;2868;Wilson, David;RB;nyg;h;phi;7.6;5600
5;2013;2665;Reece, Marcel;RB;oak;h;sdg;7.2;5200
5;2013;2730;Dixon, Anthony;RB;sfo;h;hou;7.2;4500
5;2013;2719;Bell, Joique;RB;det;a;gnb;7.1;6500
5;2013;2601;Battle, Jackie;RB;ten;h;kan;6.7;4600
5;2013;2889;Bernard, Giovani;RB;cin;h;nwe;5.9;6400
5;2013;2865;Richardson, Trent;RB;ind;h;sea;5.6;8000
5;2013;2484;Sproles, Darren;RB;nor;a;chi;5.6;7000
5;2013;2819;Powell, Bilal;RB;nyj;a;atl;5.2;6600
5;2013;4436;Collins, Jed;RB;nor;a;chi;4.8;4500
5;2013;2864;Richardson, Daryl;RB;stl;h;jac;4.8;5900
5;2013;2456;Brown, Ronnie;RB;sdg;a;oak;4.7;4500
5;2013;2662;Goodson, Mike;RB;nyj;a;atl;4.6;4500
5;2013;2861;Pierce, Bernard;RB;bal;a;mia;4.6;5500
5;2013;2647;Tolbert, Mike;RB;car;a;ari;4.5;4500
5;2013;2658;Jennings, Rashad;RB;oak;h;sdg;4.1;5200
5;2013;2773;Smith, Alfonso;RB;ari;h;car;3.3;4500
5;2013;2721;Blount, LeGarrette;RB;nwe;a;cin;3.1;4500
5;2013;2857;James, LaMichael;RB;sfo;h;hou;3.1;4500
5;2013;2779;Tate, Ben;RB;hou;a;sfo;3;5600
5;2013;2814;Hunter, Kendall;RB;sfo;h;hou;2.9;4500
5;2013;2741;Ivory, Chris;RB;nyj;a;atl;2.7;4500
5;2013;2913;Olawale, Jamize;RB;oak;h;sdg;2.5;4500
5;2013;2822;Sherman, Anthony;RB;kan;a;ten;2.3;4500
5;2013;2851;Brown, Bryce;RB;phi;a;nyg;2.2;4500
