Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
15;2013;1413;Foles, Nick;QB;phi;a;min;34.22;9200
15;2013;1242;Fitzpatrick, Ryan;QB;ten;h;ari;32.28;7100
15;2013;1254;Smith, Alex;QB;kan;a;oak;31.18;7600
15;2013;1241;Cassel, Matt;QB;min;h;phi;30.18;5900
15;2013;1307;Flynn, Matt;QB;gnb;a;dal;26.66;5300
15;2013;1410;Tannehill, Ryan;QB;mia;h;nwe;24.38;8600
15;2013;1415;Cousins, Kirk;QB;was;a;atl;23.24;5100
15;2013;1151;Brees, Drew;QB;nor;a;stl;22.52;10700
15;2013;1421;Manuel, E.J.;QB;buf;a;jac;22.42;6200
15;2013;1263;Cutler, Jay;QB;chi;a;cle;21.7;7100
15;2013;1131;Brady, Tom;QB;nwe;a;mia;21.56;9600
15;2013;1404;Kaepernick, Colin;QB;sfo;a;tam;20.32;7800
15;2013;1233;Romo, Tony;QB;dal;h;gnb;20.32;8600
15;2013;1403;Dalton, Andy;QB;cin;a;pit;19.2;8400
15;2013;1081;Manning, Peyton;QB;den;h;sdg;18.56;11800
15;2013;1309;Henne, Chad;QB;jac;h;buf;17.68;5900
15;2013;1409;Luck, Andrew;QB;ind;h;hou;17.1;9400
15;2013;1412;Wilson, Russell;QB;sea;a;nyg;16.24;8400
15;2013;1378;Newton, Cam;QB;car;h;nyj;16.12;9300
15;2013;1231;Rivers, Philip;QB;sdg;a;den;15.54;8700
15;2013;1262;Clemens, Kellen;QB;stl;h;nor;14.82;5700
15;2013;1240;Campbell, Jason;QB;cle;h;chi;14.62;7200
15;2013;1420;Glennon, Mike;QB;tam;h;sfo;14.16;6200
15;2013;1426;Smith, Geno;QB;nyj;a;car;14.08;6000
15;2013;1437;McGloin, Matt;QB;oak;h;kan;13.88;6500
15;2013;1207;Palmer, Carson;QB;ari;a;ten;13.14;7600
15;2013;1340;Stafford, Matthew;QB;det;h;bal;11.3;9300
15;2013;1232;Roethlisberger, Ben;QB;pit;h;cin;10.64;8800
15;2013;1302;Flacco, Joe;QB;bal;a;det;10.18;7600
15;2013;1301;Ryan, Matt;QB;atl;h;was;9.3;7500
15;2013;1435;Keenum, Case;QB;hou;a;ind;4.92;5900
15;2013;1407;Pryor, Terrelle;QB;oak;h;kan;1.38;6100
15;2013;1225;Manning, Eli;QB;nyg;h;sea;1.24;6500
15;2013;1332;Painter, Curtis;QB;nyg;h;sea;1.2;5000
15;2013;1334;Daniel, Chase;QB;kan;a;oak;1.14;5000
15;2013;1260;Jackson, Tarvaris;QB;sea;a;nyg;0.64;5000
15;2013;1227;McCown, Luke;QB;nor;a;stl;0;5000
15;2013;1361;McCoy, Colt;QB;sfo;a;tam;-0.3;5000
15;2013;2629;Charles, Jamaal;RB;kan;a;oak;55.5;10300
15;2013;2873;Asiata, Matt;RB;min;h;phi;26.1;4500
