Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
7;2012;1151;Brees, Drew;QB;nor;a;tam;30.18;9700
7;2012;1330;Freeman, Josh;QB;tam;h;nor;29.7;7300
7;2012;1252;Rodgers, Aaron;QB;gnb;a;stl;25.68;9900
7;2012;1408;Griffin III, Robert;QB;was;a;nyg;24.22;9300
7;2012;1207;Palmer, Carson;QB;oak;h;jac;20.32;7100
7;2012;1242;Fitzpatrick, Ryan;QB;buf;h;ten;20.3;7100
7;2012;1411;Weeden, Brandon;QB;cle;a;ind;18.96;6300
7;2012;1409;Luck, Andrew;QB;ind;h;cle;18.64;7500
7;2012;1131;Brady, Tom;QB;nwe;h;nyj;18.36;9300
7;2012;1234;Schaub, Matt;QB;hou;h;bal;18.04;7100
7;2012;1378;Newton, Cam;QB;car;h;dal;17.32;8900
7;2012;1225;Manning, Eli;QB;nyg;h;was;15.88;8200
7;2012;1340;Stafford, Matthew;QB;det;a;chi;15.74;8800
7;2012;1233;Romo, Tony;QB;dal;a;car;14.18;7900
7;2012;1339;Sanchez, Mark;QB;nyj;a;nwe;14.12;5900
7;2012;1232;Roethlisberger, Ben;QB;pit;a;cin;14.02;8100
7;2012;1263;Cutler, Jay;QB;chi;h;det;13.4;6700
7;2012;1344;Bradford, Sam;QB;stl;h;gnb;13.2;6200
7;2012;1060;Hasselbeck, Matt;QB;ten;a;buf;12;6200
7;2012;1369;Skelton, John;QB;ari;a;min;11.48;5300
7;2012;1254;Smith, Alex;QB;sfo;h;sea;9.7;6700
7;2012;1302;Flacco, Joe;QB;bal;a;hou;8.58;7100
7;2012;1381;Gabbert, Blaine;QB;jac;a;oak;8.4;5500
7;2012;1403;Dalton, Andy;QB;cin;h;pit;7.1;8200
7;2012;1412;Wilson, Russell;QB;sea;a;sfo;4.88;5900
7;2012;1386;Ponder, Christian;QB;min;h;ari;4.52;7300
7;2012;1309;Henne, Chad;QB;jac;a;oak;3.24;5300
7;2012;1373;Tebow, Tim;QB;nyj;a;nwe;1.2;5200
7;2012;1240;Campbell, Jason;QB;chi;h;det;0.5;5300
7;2012;1334;Daniel, Chase;QB;nor;a;tam;0;5000
7;2012;1404;Kaepernick, Colin;QB;sfo;h;sea;-0.1;5200
7;2012;2645;Johnson, Chris;RB;ten;a;buf;32.3;6600
