Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
15;2012;1412;Wilson, Russell;QB;sea;a;buf;39.4;6900
15;2012;1151;Brees, Drew;QB;nor;h;tam;29.38;9100
15;2012;1344;Bradford, Sam;QB;stl;h;min;28.98;6500
15;2012;1131;Brady, Tom;QB;nwe;h;sfo;26.82;9500
15;2012;1404;Kaepernick, Colin;QB;sfo;a;nwe;26.44;7300
15;2012;1252;Rodgers, Aaron;QB;gnb;a;chi;25.44;8900
15;2012;1301;Ryan, Matt;QB;atl;h;nyg;22.7;8600
15;2012;1415;Cousins, Kirk;QB;was;a;cle;22.36;5000
15;2012;1410;Tannehill, Ryan;QB;mia;h;jac;22;6400
15;2012;1233;Romo, Tony;QB;dal;h;pit;21.24;8000
15;2012;1232;Roethlisberger, Ben;QB;pit;a;dal;20.76;8000
15;2012;1378;Newton, Cam;QB;car;a;sdg;17.94;9300
15;2012;1409;Luck, Andrew;QB;ind;a;hou;16.44;8400
15;2012;1382;Locker, Jake;QB;ten;h;nyj;16.26;7100
15;2012;1302;Flacco, Joe;QB;bal;h;den;14.96;6800
15;2012;1234;Schaub, Matt;QB;hou;h;ind;14.44;7800
15;2012;1403;Dalton, Andy;QB;cin;a;phi;12.88;8000
15;2012;1411;Weeden, Brandon;QB;cle;h;was;12.66;6000
15;2012;1081;Manning, Peyton;QB;den;a;bal;12.16;8800
15;2012;1386;Ponder, Christian;QB;min;a;stl;11.84;6200
15;2012;1309;Henne, Chad;QB;jac;a;mia;10.44;6200
15;2012;1242;Fitzpatrick, Ryan;QB;buf;h;sea;9.48;7100
15;2012;1263;Cutler, Jay;QB;chi;h;gnb;9.3;6600
15;2012;1413;Foles, Nick;QB;phi;h;cin;8.78;6600
15;2012;1207;Palmer, Carson;QB;oak;h;kan;7.68;7700
15;2012;1340;Stafford, Matthew;QB;det;a;ari;6.84;9100
15;2012;1330;Freeman, Josh;QB;tam;a;nor;5.96;7900
15;2012;1231;Rivers, Philip;QB;sdg;h;car;5.24;7300
