Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
13;2014;1242;Fitzpatrick, Ryan;QB;hou;h;ten;39.32;5000
13;2014;1409;Luck, Andrew;QB;ind;h;was;33.8;10100
13;2014;1151;Brees, Drew;QB;nor;a;pit;30.28;9000
13;2014;1231;Rivers, Philip;QB;sdg;a;bal;28.22;7900
13;2014;1232;Roethlisberger, Ben;QB;pit;h;nor;28.2;8300
13;2014;1361;McCoy, Colt;QB;was;a;ind;26.88;6000
13;2014;1252;Rodgers, Aaron;QB;gnb;h;nwe;24.92;9900
13;2014;1302;Flacco, Joe;QB;bal;h;sdg;23.3;7800
13;2014;1301;Ryan, Matt;QB;atl;h;ari;21.84;7500
13;2014;1340;Stafford, Matthew;QB;det;h;chi;21.6;8300
13;2014;1339;Sanchez, Mark;QB;phi;a;dal;21.48;7600
13;2014;1213;Hill, Shaun;QB;stl;h;oak;21.42;6200
13;2014;1442;Bortles, Blake;QB;jac;h;nyg;18.56;6200
13;2014;1131;Brady, Tom;QB;nwe;a;gnb;17.7;9800
13;2014;1263;Cutler, Jay;QB;chi;a;det;17.1;8400
13;2014;1412;Wilson, Russell;QB;sea;a;sfo;16.94;8700
13;2014;1378;Newton, Cam;QB;car;a;min;15.66;7900
13;2014;1403;Dalton, Andy;QB;cin;a;tam;14.74;8000
13;2014;1439;Bridgewater, Teddy;QB;min;h;car;14.72;6900
13;2014;1290;Stanton, Drew;QB;ari;a;atl;14.46;6500
13;2014;1254;Smith, Alex;QB;kan;h;den;13.72;7100
13;2014;1081;Manning, Peyton;QB;den;a;kan;12.56;10000
13;2014;1440;Mettenberger, Zach;QB;ten;a;hou;11.16;7000
13;2014;1225;Manning, Eli;QB;nyg;a;jac;9.88;7200
13;2014;1438;Manziel, Johnny;QB;cle;a;buf;9.82;5000
13;2014;1410;Tannehill, Ryan;QB;mia;a;nyj;9.7;8600
13;2014;1250;Orton, Kyle;QB;buf;h;cle;9.6;7500
13;2014;1175;McCown, Josh;QB;tam;h;cin;6.6;7700
13;2014;1233;Romo, Tony;QB;dal;h;phi;5.86;8700
13;2014;1336;Hoyer, Brian;QB;cle;a;buf;5.68;6900
13;2014;1441;Carr, Derek;QB;oak;a;stl;5.02;6600
13;2014;1404;Kaepernick, Colin;QB;sfo;h;sea;4.54;7400
13;2014;1382;Locker, Jake;QB;ten;a;hou;3.64;6000
13;2014;1426;Smith, Geno;QB;nyj;h;mia;3.5;5000
13;2014;1445;Davis, Austin;QB;stl;h;oak;0;6000
13;2014;1227;McCown, Luke;QB;nor;a;pit;0;5000
13;2014;1443;Savage, Tom;QB;hou;h;ten;-0.2;5000
13;2014;1234;Schaub, Matt;QB;oak;a;stl;-0.72;5000
13;2014;2932;Mason, Tre;RB;stl;h;oak;35.9;6000
13;2014;2888;Bell, Le'Veon;RB;pit;h;nor;35.4;9200
13;2014;2924;Anderson, C.J.;RB;den;a;kan;25.5;7800
13;2014;2719;Bell, Joique;RB;det;h;chi;23.7;6300
13;2014;2658;Jennings, Rashad;RB;nyg;a;jac;22.9;7100
13;2014;2831;Murray, DeMarco;RB;dal;h;phi;20.3;9000
13;2014;2707;McCoy, LeSean;RB;phi;a;dal;19.9;8000
13;2014;2696;Foster, Arian;RB;hou;h;ten;19;8700
13;2014;2855;Herron, Dan;RB;ind;h;was;14.6;5800
13;2014;2813;Helu, Roy;RB;was;a;ind;14.6;5100
13;2014;2629;Charles, Jamaal;RB;kan;h;den;13.9;9300
13;2014;2859;Miller, Lamar;RB;mia;a;nyj;13.7;6800
13;2014;2642;Forsett, Justin;RB;bal;h;sdg;13.3;7600
