Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
8;2011;1378;Newton, Cam;QB;car;h;min;24.9;9600
8;2011;1340;Stafford, Matthew;QB;det;a;den;24.78;8500
8;2011;1155;Vick, Michael;QB;phi;h;dal;24.16;9600
8;2011;1232;Roethlisberger, Ben;QB;pit;h;nwe;21.7;8400
8;2011;1225;Manning, Eli;QB;nyg;h;mia;21.66;8200
8;2011;1234;Schaub, Matt;QB;hou;h;jac;17.2;8000
8;2011;1131;Brady, Tom;QB;nwe;a;pit;15.92;9400
8;2011;1332;Painter, Curtis;QB;ind;a;ten;15.9;6400
8;2011;1242;Fitzpatrick, Ryan;QB;buf;h;was;15.88;8000
8;2011;1373;Tebow, Tim;QB;den;h;det;14.18;8000
8;2011;1386;Ponder, Christian;QB;min;a;car;13.84;6700
8;2011;1361;McCoy, Colt;QB;cle;a;sfo;13.64;7000
8;2011;1298;Moore, Matt;QB;mia;a;nyg;13.62;5600
8;2011;1254;Smith, Alex;QB;sfo;h;cle;13.28;7100
8;2011;1403;Dalton, Andy;QB;cin;a;sea;13.02;6600
8;2011;1231;Rivers, Philip;QB;sdg;a;kan;12.86;8400
8;2011;1060;Hasselbeck, Matt;QB;ten;h;ind;12.86;7200
8;2011;1151;Brees, Drew;QB;nor;a;stl;12.66;9900
8;2011;1260;Jackson, Tarvaris;QB;sea;h;cin;12.12;5400
8;2011;1233;Romo, Tony;QB;dal;a;phi;12.02;8400
8;2011;1302;Flacco, Joe;QB;bal;h;ari;11.94;8000
8;2011;1241;Cassel, Matt;QB;kan;h;sdg;11.84;7300
8;2011;1282;Kolb, Kevin;QB;ari;a;bal;9.62;7300
8;2011;1158;Feeley, A.J.;QB;stl;h;nor;9.5;5600
8;2011;1280;Beck, John;QB;was;a;buf;7.32;6600
8;2011;1381;Gabbert, Blaine;QB;jac;a;hou;7.28;5700
8;2011;1272;Whitehurst, Charlie;QB;sea;h;cin;2.18;5400
8;2011;1213;Hill, Shaun;QB;det;a;den;0.1;5900
8;2011;1202;Grossman, Rex;QB;was;a;buf;0;5500
8;2011;1227;McCown, Luke;QB;jac;a;hou;0;5000
8;2011;1334;Daniel, Chase;QB;nor;a;stl;0;5000
8;2011;2418;Jackson, Steven;RB;stl;h;nor;33.1;7800
8;2011;2707;McCoy, LeSean;RB;phi;h;dal;33;9700
8;2011;2608;Rice, Ray;RB;bal;h;ari;31.4;9700
8;2011;2553;Peterson, Adrian;RB;min;a;car;30.7;9600
