Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
10;2013;1151;Brees, Drew;QB;nor;h;dal;31.68;10200
10;2013;1408;Griffin III, Robert;QB;was;a;min;27.64;7800
10;2013;1081;Manning, Peyton;QB;den;a;sdg;27.1;10600
10;2013;1242;Fitzpatrick, Ryan;QB;ten;h;jac;23.86;5800
10;2013;1413;Foles, Nick;QB;phi;a;gnb;22.92;8200
10;2013;1412;Wilson, Russell;QB;sea;a;atl;21.48;8800
10;2013;1340;Stafford, Matthew;QB;det;a;chi;19.66;9700
10;2013;1435;Keenum, Case;QB;hou;a;ari;19.34;6100
10;2013;1403;Dalton, Andy;QB;cin;a;bal;18.16;7900
10;2013;1409;Luck, Andrew;QB;ind;h;stl;16.82;8700
10;2013;1410;Tannehill, Ryan;QB;mia;a;tam;16.36;7000
10;2013;1262;Clemens, Kellen;QB;stl;a;ind;16.08;5600
10;2013;1386;Ponder, Christian;QB;min;h;was;15.26;6300
10;2013;1405;Tolzien, Scott;QB;gnb;h;phi;15.1;0
10;2013;1207;Palmer, Carson;QB;ari;h;hou;14.44;6500
10;2013;1231;Rivers, Philip;QB;sdg;h;den;13.42;8100
10;2013;1263;Cutler, Jay;QB;chi;h;det;13;7200
10;2013;1301;Ryan, Matt;QB;atl;h;sea;12.38;8000
10;2013;1232;Roethlisberger, Ben;QB;pit;h;buf;11.16;7600
10;2013;1421;Manuel, E.J.;QB;buf;a;pit;10.9;5900
10;2013;1302;Flacco, Joe;QB;bal;h;cin;10;7500
10;2013;1407;Pryor, Terrelle;QB;oak;a;nyg;9.78;7500
10;2013;1233;Romo, Tony;QB;dal;a;nor;9.12;9100
10;2013;1225;Manning, Eli;QB;nyg;h;oak;8.3;6400
10;2013;1420;Glennon, Mike;QB;tam;h;mia;8.26;6800
10;2013;1378;Newton, Cam;QB;car;a;sfo;7.46;9100
10;2013;1175;McCown, Josh;QB;chi;h;det;6.48;5800
10;2013;1309;Henne, Chad;QB;jac;a;ten;5.1;5700
10;2013;1404;Kaepernick, Colin;QB;sfo;h;car;4.24;9000
10;2013;1400;Taylor, Tyrod;QB;bal;h;cin;1.8;5000
10;2013;1241;Cassel, Matt;QB;min;h;was;1.78;5500
10;2013;1060;Hasselbeck, Matt;QB;ind;h;stl;1.62;5000
10;2013;1211;Wallace, Seneca;QB;gnb;h;phi;1;5000
