Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
11;2011;1340;Stafford, Matthew;QB;det;h;car;31.6;8500
11;2011;1378;Newton, Cam;QB;car;a;det;28.9;9000
11;2011;1252;Rodgers, Aaron;QB;gnb;h;tam;25.76;9700
11;2011;1202;Grossman, Rex;QB;was;h;dal;25.68;5400
11;2011;1263;Cutler, Jay;QB;chi;h;sdg;25.44;6700
11;2011;1233;Romo, Tony;QB;dal;a;was;23.48;8300
11;2011;1386;Ponder, Christian;QB;min;h;oak;20.54;6800
11;2011;1330;Freeman, Josh;QB;tam;a;gnb;20.18;7200
11;2011;1254;Smith, Alex;QB;sfo;h;ari;19.38;6900
11;2011;1403;Dalton, Andy;QB;cin;a;bal;19.12;6800
11;2011;1298;Moore, Matt;QB;mia;h;buf;18.6;6200
11;2011;1302;Flacco, Joe;QB;bal;h;cin;17.6;7500
11;2011;1231;Rivers, Philip;QB;sdg;a;chi;17.2;8600
11;2011;1207;Palmer, Carson;QB;oak;a;min;17.06;6800
11;2011;1373;Tebow, Tim;QB;den;h;nyj;16.96;8200
11;2011;1301;Ryan, Matt;QB;atl;h;ten;16.94;8200
11;2011;1131;Brady, Tom;QB;nwe;h;kan;16.36;9300
11;2011;1257;Young, Vince;QB;phi;a;nyg;15.82;5400
11;2011;1382;Locker, Jake;QB;ten;a;atl;14.7;5000
11;2011;1361;McCoy, Colt;QB;cle;h;jac;13.66;6500
11;2011;1225;Manning, Eli;QB;nyg;h;phi;11.56;8200
11;2011;1381;Gabbert, Blaine;QB;jac;a;cle;9.4;5700
11;2011;1339;Sanchez, Mark;QB;nyj;a;den;9.08;7200
11;2011;1260;Jackson, Tarvaris;QB;sea;a;stl;8.92;5400
11;2011;1242;Fitzpatrick, Ryan;QB;buf;a;mia;7.96;7400
11;2011;1304;Bartel, Richard;QB;ari;a;sfo;7.46;5000
11;2011;1344;Bradford, Sam;QB;stl;h;sea;6.24;6500
11;2011;1060;Hasselbeck, Matt;QB;ten;a;atl;5.66;7100
11;2011;1313;Palko, Tyler;QB;kan;a;nwe;5.6;5000
11;2011;1369;Skelton, John;QB;ari;a;sfo;0.96;6200
11;2011;1291;Thigpen, Tyler;QB;buf;a;mia;0.24;5000
11;2011;1224;Losman, J.P.;QB;mia;h;buf;0;5000
11;2011;1015;Brunell, Mark;QB;nyj;a;den;0;5000
11;2011;2622;Smith, Kevin;RB;det;h;car;40.1;4700
11;2011;2608;Rice, Ray;RB;bal;h;cin;29.2;9500
11;2011;2691;Ogbonnaya, Chris;RB;cle;h;jac;20.4;5000
11;2011;2502;Jones-Drew, Maurice;RB;jac;a;cle;19.8;8800
11;2011;2536;Bush, Michael;RB;oak;a;min;17.9;7400
11;2011;2721;Blount, LeGarrette;RB;tam;a;gnb;17.8;6100
11;2011;2454;Benson, Cedric;RB;cin;a;bal;16.1;6700
11;2011;2552;Lynch, Marshawn;RB;sea;a;stl;15.9;7200
11;2011;2434;Turner, Michael;RB;atl;h;ten;15.4;8500
11;2011;4543;Clay, Charles;RB;mia;h;buf;14.9;4800
11;2011;2495;Bush, Reggie;RB;mia;h;buf;14.6;6800
11;2011;2612;Stewart, Jonathan;RB;car;a;det;13.9;6400
11;2011;2831;Murray, DeMarco;RB;dal;a;was;13.5;7500
11;2011;2756;McKnight, Joe;RB;nyj;a;den;13.1;4500
11;2011;2707;McCoy, LeSean;RB;phi;a;nyg;13;9500
11;2011;2777;Starks, James;RB;gnb;h;tam;12.1;6500
11;2011;2650;Green-Ellis, BenJarvus;RB;nwe;h;kan;11.1;6200
11;2011;2500;Williams, DeAngelo;RB;car;a;det;11;5700
11;2011;2613;Forte, Matt;RB;chi;h;sdg;10.3;9300
11;2011;2830;Vereen, Shane;RB;nwe;h;kan;9.9;4500
11;2011;2467;Gore, Frank;RB;sfo;h;ari;9.9;8300
11;2011;2642;Forsett, Justin;RB;sea;a;stl;9.8;4700
11;2011;2520;Jackson, Fred;RB;buf;a;mia;9.2;8600
11;2011;2551;Leonard, Brian;RB;cin;a;bal;8.8;4700
11;2011;2553;Peterson, Adrian;RB;min;h;oak;8.6;9600
11;2011;2452;Barber III, Marion;RB;chi;h;sdg;8.5;5500
11;2011;2418;Jackson, Steven;RB;stl;h;sea;7.6;8200
11;2011;2665;Reece, Marcel;RB;oak;a;min;7.1;4800
11;2011;2549;Kuhn, John;RB;gnb;h;tam;6.6;4800
11;2011;2689;Woodhead, Danny;RB;nwe;h;kan;6.5;5000
11;2011;2647;Tolbert, Mike;RB;sdg;a;chi;6.3;6900
11;2011;2669;Ball, Lance;RB;den;h;nyj;5.4;5700
11;2011;3953;McCluster, Dexter;RB;kan;a;nwe;5.3;5100
11;2011;2673;Ringer, Javon;RB;ten;a;atl;5;5400
11;2011;2794;Thomas, Daniel;RB;mia;h;buf;5;5700
11;2011;2228;Jones, Thomas;RB;kan;a;nwe;4.8;5000
11;2011;2813;Helu, Roy;RB;was;h;dal;4.8;5800
11;2011;2814;Hunter, Kendall;RB;sfo;h;ari;4.7;5400
11;2011;2472;Jacobs, Brandon;RB;nyg;h;phi;4.7;6700
11;2011;2645;Johnson, Chris;RB;ten;a;atl;4.3;8100
11;2011;2310;Morris, Maurice;RB;det;h;car;4.2;5800
11;2011;2754;Mathews, Ryan;RB;sdg;a;chi;4.1;7900
11;2011;2601;Battle, Jackie;RB;kan;a;nwe;4.1;5500
11;2011;2695;Scott, Bernard;RB;cin;a;bal;4;5400
11;2011;2337;Taylor, Chester;RB;ari;a;sfo;3.4;4700
11;2011;2791;Young, Darrel;RB;was;h;dal;3.2;4500
11;2011;2730;Dixon, Anthony;RB;sfo;h;ari;3.2;4500
11;2011;2775;Spiller, C.J.;RB;buf;a;mia;3;4700
11;2011;2736;Gerhart, Toby;RB;min;h;oak;3;4500
11;2011;2616;Jones, Felix;RB;dal;a;was;2.7;6100
11;2011;2797;Scott, Da'Rel;RB;nyg;h;phi;2.5;4500
11;2011;2633;Ware, Danny;RB;nyg;h;phi;2.4;4800
11;2011;2812;Marecic, Owen;RB;cle;h;jac;2.3;4500
11;2011;2819;Powell, Bilal;RB;nyj;a;den;2.3;4500
11;2011;2563;Snelling, Jason;RB;atl;h;ten;2;5000
11;2011;2709;Greene, Shonn;RB;nyj;a;den;1.9;6700
11;2011;2639;Hester, Jacob;RB;sdg;a;chi;1.7;4800
11;2011;2755;Maui'a, Reagan;RB;ari;a;sfo;1.7;4500
11;2011;2580;Grant, Ryan;RB;gnb;h;tam;1.6;5500
11;2011;2824;Clutts, Tyler;RB;chi;h;sdg;1.4;4500
11;2011;2649;Lumpkin, Kregg;RB;tam;a;gnb;1.3;5500
11;2011;2657;Larsen, Spencer;RB;den;h;nyj;1.3;4500
11;2011;2189;Williams, Ricky;RB;bal;h;cin;1.3;5100
11;2011;2704;Wells, Beanie;RB;ari;a;sfo;1.3;6800
11;2011;2621;Torain, Ryan;RB;was;h;dal;1.1;5300
11;2011;3605;Robinson, Michael;RB;sea;a;stl;1.1;4500
11;2011;2473;Leach, Vonta;RB;bal;h;cin;1.1;4500
11;2011;2671;Johnson, Jeremiah;RB;den;h;nyj;1.1;4500
11;2011;2729;D'Imperio, Ryan;RB;min;h;oak;1.1;4500
11;2011;2531;Owens, Montell;RB;jac;a;cle;1;4500
11;2011;2834;Miller, Bruce;RB;sfo;h;ari;1;4800
11;2011;2821;White, Johnny;RB;buf;a;mia;0.8;4500
11;2011;2456;Brown, Ronnie;RB;phi;a;nyg;0.6;4700
11;2011;2538;Clayton, Thomas;RB;cle;h;jac;0.4;4500
11;2011;2668;Stephens-Howling, LaRod;RB;ari;a;sfo;0.4;4800
11;2011;2726;Conner, John;RB;nyj;a;den;0.3;4800
11;2011;2820;Jones, Taiwan;RB;oak;a;min;0.3;4700
11;2011;2632;Hilliard, Lex;RB;mia;h;buf;0.2;4700
11;2011;2818;Rodgers, Jacquizz;RB;atl;h;ten;0.2;4700
11;2011;2750;Karim, Deji;RB;jac;a;cle;0.1;4700
11;2011;2816;Lewis, Dion;RB;phi;a;nyg;0.1;4500
11;2011;2713;Bell, Kahlil;RB;chi;h;sdg;0;4500
11;2011;4549;Baker, Josh;RB;nyj;a;den;0;4500
11;2011;2773;Smith, Alfonso;RB;ari;a;sfo;0;4800
11;2011;2846;Tanner, Phillip;RB;dal;a;was;0;4700
11;2011;2643;Schmitt, Owen;RB;phi;a;nyg;0;4500
11;2011;2815;Harper, Jamie;RB;ten;a;atl;0;4500
11;2011;2419;Jones, Greg;RB;jac;a;cle;0;4500
11;2011;2530;Hall, Ahmard;RB;ten;a;atl;0;4500
11;2011;2829;Ridley, Stevan;RB;nwe;h;kan;0;4700
11;2011;2648;Cox, Mike;RB;atl;h;ten;0;4500
11;2011;2786;Vaughan, Josh;RB;car;a;det;0;4500
11;2011;2822;Sherman, Anthony;RB;ari;a;sfo;0;4500
11;2011;2769;Porter, Quinn;RB;stl;h;sea;0;4500
11;2011;2723;Brinkley, Curtis;RB;sdg;a;chi;0;4700
